x1,x2,x3,x4,y
0.138284628,0.275469244,3.693764057,3.021921543,-8.14338574
1.839576062,3.941089738,1.197989709,1.230748169,11.7078688
2.930945293,1.470647433,2.867754569,1.689913135,0.990143293
2.974289818,0.094415769,3.817281126,1.038048397,-8.807528066
2.210162628,1.069541723,3.553574277,1.429389949,-3.088459612
0.754617725,1.168372794,0.109334253,3.681381611,-8.292572385
1.684065417,2.8387383,0.331199923,1.102315333,8.198412627
3.800906504,1.017919718,0.839138956,3.924905639,2.231200098
1.427775779,1.448896176,2.329722595,1.961291515,-0.136077736
3.825047272,1.652868277,1.781779344,2.880184811,9.223287434
3.293408806,1.298057322,1.794570002,1.610066456,3.781441464
2.125676579,1.002574202,1.800251035,1.224630028,0.568003802
1.965041291,3.857759979,1.087856121,2.147802794,15.48687902
0.251743696,3.305036251,3.735021706,3.668707472,-7.451259665
3.306270535,0.355773205,3.823710811,2.33398125,-11.62987668
3.062824949,0.66489068,1.144719922,2.20309707,-0.092246552
1.35279105,0.083138893,3.950306506,1.983731958,-7.35648953
3.378974017,0.804147231,1.189197463,2.602409161,0.575948983
1.698755528,3.84179565,1.556768453,2.577939533,13.57823627
3.771475328,2.888160309,3.892156929,1.682481148,8.037750425
3.795782271,1.049691716,2.06694252,3.164202235,0.561154428
3.558143697,3.386483965,1.418058019,3.315883624,31.28068405
0.799795826,2.424451813,2.013602865,1.195199349,3.292755312
2.630817318,3.18176442,0.0062064,1.558863227,16.97084649
1.891095003,3.414127522,3.545067987,0.757698106,3.469978728
2.004606481,0.385405026,1.897181593,2.765028711,-6.252500141
2.913818682,3.668656308,2.059023659,1.008672388,10.59898961
1.374660811,3.476657441,1.722491942,1.432627722,7.514415579
0.892664654,1.76283378,3.316083255,3.443956528,-6.369150724
1.550020821,2.405995142,2.057489882,3.365839569,2.958434877
1.933291812,1.924985129,,3.473298501,0.279551319
2.367920504,0.193536337,2.383679848,0.9430097,-2.786781675
0.019944846,1.505694901,1.828870916,2.956890047,-6.685521782
2.654565949,0.85425571,2.465854036,0.724944043,-1.659440534
1.673832407,3.079748791,3.182212791,1.362399024,5.315913181
2.447976792,0.182896677,1.331753872,1.052201956,-1.159929883
1.627978137,1.155517538,2.036098609,0.973089505,0.699208568
2.196502648,2.420704173,0.326415063,1.282333633,9.672940361
1.655604949,3.223761781,1.047399056,2.499268783,10.67622206
3.800713414,1.242646577,1.006487591,3.515500716,6.118711848
2.131245547,0.041027994,0.186862863,1.219227309,0.540942648
2.86859396,2.135891997,0.379292839,2.969641941,14.05123214
2.723614714,3.680958408,3.091797164,1.542462986,11.07836752
1.217473025,0.124771189,3.071560452,2.61523914,-8.338123016
2.293445773,1.665964895,2.782548465,2.459394138,1.212578273
1.288518679,3.051480387,2.836061561,0.827637637,3.952502568
2.357831964,3.109921767,3.129647962,3.062111638,12.00416868
2.467721911,0.572384798,1.3161061,1.104546144,0.389084641
2.492097444,0.183466637,1.390180863,3.258154162,-9.400850767
3.034728021,3.245710127,2.823123506,2.733245219,18.02046856
2.037254308,1.187526957,1.285668801,2.15933128,2.031754153
0.654930434,1.338661569,0.460401266,0.158164375,2.715927492
0.004440284,2.700157455,2.807170963,2.447733758,-2.641862113
1.033749609,2.946213044,0.803945746,0.123544345,3.831918053
1.774249942,3.790213477,2.161358102,0.147193223,3.567347341
3.733999739,2.564287378,3.7346582,0.680584121,-0.628878762
3.813973442,1.508400459,0.455807672,3.147606894,12.59574389
1.386158455,2.849845139,1.007010708,1.574766709,6.998393144
3.836021157,0.755499118,0.812250992,1.790867686,4.072022718
1.428925203,1.458479394,3.023294757,1.139105979,0.227688383
0.163848298,1.023861651,2.356905243,0.096143545,1.035301106
1.150568607,0.914612891,0.397452835,2.464039135,-1.127761215
1.655385189,3.826180283,3.222468867,3.280185354,10.26477508
3.298830503,1.525596189,0.422517329,0.33221003,5.498009246
1.704896709,1.451745063,2.411353928,2.212411132,-0.327671944
3.041658944,3.088487078,0.169371927,0.270062265,8.780962191
2.999090782,0.695272979,2.528340074,0.573088524,-2.779351286
1.348423263,3.590712959,0.339777776,1.112238569,8.827876129
1.586279223,,1.602142538,3.50075707,5.612069771
0.78666766,2.418832574,1.314934357,3.479155203,-3.09424479
2.460585055,1.512292638,0.315148044,1.90211243,6.732960392
0.023032952,1.228666873,3.843442266,2.985503815,-7.082774692
2.736393132,3.365870763,0.095435232,2.699125231,23.54688048
1.311448505,0.791353693,2.76671859,2.571366896,-4.817379253
1.894478871,2.949957304,0.270956362,0.037698595,5.494823609
2.629527887,0.132327352,2.160982104,3.748821902,-15.13132209
3.434943896,1.77520683,0.812286663,0.921977035,7.576698069
1.251352482,2.38567613,0.012698875,0.291043194,4.759753412
0.28482591,1.712550431,2.761950328,1.328270943,0.365581395
3.889700255,3.46188873,2.543096739,2.163054716,22.00351796
2.158672688,0.779011216,3.38939093,2.625819394,-6.218153491
3.979648695,1.519824281,2.204343973,2.72493723,6.729679608
1.492522667,3.094787234,1.403003222,2.291035159,8.586925894
1.283139411,1.728149787,2.212459015,3.38930033,-3.594507391
1.81099411,1.313414609,1.097141829,0.113451653,1.997084293
3.109181931,1.475615429,1.167327581,3.891982923,3.773222479
3.299914746,0.11540556,0.153598312,3.694685927,-8.670510052
1.518535366,2.540533008,3.982352669,2.328510948,1.821359123
3.787057821,2.328819807,1.155467868,2.910398529,19.00026869
1.735055534,1.060076393,2.4898897,0.344384467,-0.319406195
3.157087655,2.486046463,0.516683262,0.004617533,4.14432696
2.770592173,2.454560728,3.198505186,2.795298502,7.956825972
1.080245143,2.6473766,0.666461525,3.157417904,2.498080528
1.479948995,0.562407085,3.093695662,1.250148094,-3.001722333
1.403860086,1.643809082,3.256109728,2.908329427,-2.456330027
3.918031909,1.96392327,1.30302207,0.554413203,5.400302322
3.422391215,3.965709415,0.735203196,1.281875992,20.84089695
1.035441757,2.956308584,2.77425745,2.967098483,1.48903259
0.657377544,1.037885795,1.294574441,0.492565155,1.73613218
1.083403583,1.155993954,2.722952115,0.223858646,-0.123887437
2.236922771,2.651015814,2.819277798,0.991654702,4.161554739
1.041514282,0.810710938,2.102512602,3.912946325,-11.5492086
3.825941106,0.838865324,0.230845344,2.203983342,6.732265424
0.679348194,0.70848772,2.819299257,1.718994519,-2.112463057
2.862279726,1.483790097,1.914267719,3.242539918,2.584211473
0.735282548,3.521053615,2.476323859,2.465536397,3.209729723
0.159918817,3.944032026,2.274024541,2.104991897,1.210228361
2.634055561,1.657048421,0.612882097,0.476451298,5.153794743
1.935830608,3.274140714,2.181903471,1.643131425,8.935728616
0.290557211,1.024510698,1.560229099,0.608101991,0.827047419
2.857780348,1.492378491,1.293451705,3.524619723,3.950898259
3.869772589,3.997498471,0.657468366,3.027009594,43.81841014
0.496438809,2.174245797,2.172687994,2.778294383,-2.958472979
1.031255598,2.170237982,3.806230148,2.453829521,-0.513554026
2.818215582,0.663737091,1.680407473,0.848605976,0.496527067
3.751804041,0.648336669,3.938691426,2.654082891,-10.59629281
1.593294039,2.981958789,0.229128482,3.359970848,9.855185562
3.318717016,0.139424146,1.454831304,1.909840276,-3.740842846
1.556821569,3.268762919,3.000825589,1.303768402,5.926372119
2.602903221,0.186989007,0.172493759,0.060214618,2.433781524
0.358901964,3.301191066,2.688400331,2.75792555,-0.688266488
,0.619480331,2.584952619,3.09301813,-8.202968553
1.780028825,1.11709518,2.552212769,1.841444558,-0.460509049
0.035305768,0.993809543,1.664816337,0.235321965,1.785063369
2.658942663,0.974170857,2.87683252,3.186839681,-5.611290239
2.030453585,2.136884011,2.419659856,2.872018121,4.164851819
3.266064539,0.413685514,3.808438996,1.784102432,-9.090280426
3.415024834,2.879898497,1.196384126,3.429688618,24.28986149
0.081731644,1.3208354,1.468451262,3.004227651,-6.844227589
2.526103902,2.5650343,0.317519162,1.251270758,11.46713293
1.220498096,1.471388233,0.532042425,0.998549506,2.913638376
0.092626162,3.450641576,1.400631197,0.014632005,4.058798763
1.313290824,3.291307774,0.320299022,3.674297407,6.867676693
1.320017093,1.470610477,0.094350856,1.430913154,3.80755173
1.16179074,1.78437785,3.442918718,1.635154103,0.542484663
1.158731776,1.166012898,3.565005134,0.336450234,-1.155175182
0.770294702,0.107164183,3.580684746,1.943927795,-4.738179128
1.234231695,0.628416904,2.124005735,2.09440262,-3.047045287
3.566502877,1.859497519,1.687550092,2.296096481,10.25407086
0.596851825,3.616436822,1.798444679,2.985270046,1.499443277
3.562130945,0.530519086,1.161538937,2.374815488,-0.205593923
2.162498414,2.728872638,0.381870155,3.786606369,13.02510092
3.605962866,3.451092443,1.061536883,2.798340681,30.596371
0.455688686,,1.040274498,1.799223093,1.41112243
2.375265773,3.293784459,0.372718475,1.017885148,12.03767341
3.362383031,3.875771167,1.516774228,2.235351021,26.77651482
0.192216938,1.76406086,1.960444962,2.574924288,-3.815049221
3.402798526,2.939837102,2.032570918,3.122844989,21.72624005
0.761125831,0.552112562,1.653022776,1.853925091,-2.335955835
1.057389402,0.824915033,1.449968482,2.53021534,-3.365544733
0.816567052,2.488498651,3.355717901,2.418638609,0.586379468
0.19502893,1.008112125,1.979125618,1.779965492,-1.733262259
2.245371176,1.829924386,0.561635505,2.190104377,7.121009043
1.010576412,2.75985842,0.688122486,3.449962208,1.625071456
2.393977514,3.104542179,2.127752966,3.892495155,15.0437928
3.245125958,2.464988869,2.915205194,1.073026633,4.004712739
2.813649111,1.127752621,2.436387751,2.33739024,-0.248084203
3.53618455,3.475150624,3.721533474,1.134971833,6.838752383
3.856399003,0.460926446,0.40639756,1.900765036,2.98819979
1.805674975,0.352059467,0.208815549,1.352405619,1.331024256
3.02200152,0.87696796,1.90970892,1.755584806,0.088921345
2.35944913,3.237246235,0.47755245,3.679547022,20.02664123
1.797692612,3.798840864,2.643874068,3.321756365,12.71212393
0.936744447,1.642287919,1.496975087,1.036979983,
3.914206973,1.590570124,2.293002357,1.483090713,3.782828338
3.854223127,1.680324461,3.79659636,2.227189072,0.522981094
0.681530553,1.979558585,1.210695474,3.282399417,-4.194245623
2.37535997,1.518795104,1.478426068,3.209025736,2.086682112
2.333092042,1.672742498,2.225380855,1.22856103,2.520462343
3.911879887,3.666060128,3.275366282,2.008190477,20.24010606
0.09437472,2.2408685,1.6253536,2.979018323,-5.722283565
3.134009395,1.901903179,0.563313374,3.534686351,11.86066698
0.534797374,3.744547984,0.636497847,3.616353587,-1.173226938
3.284991931,2.401670864,0.590626436,2.601074576,17.60696316
2.290547303,0.168011575,3.128231702,0.686259887,-4.832450209
1.379127406,1.199050145,1.718628818,3.603343396,-6.114638462
0.838168051,3.775849378,2.827156182,3.655269127,1.238213242
0.796923712,1.312568399,1.245932264,3.394975308,-6.025349613
2.037254331,3.80322444,2.243630506,3.512666965,16.63910769
1.828857582,2.509093021,0.819973428,0.741817525,5.729119162
1.995929594,0.483232637,0.784970869,3.52009276,-7.469674536
2.690295401,2.627021643,2.380273575,2.644190708,11.04874788
3.498496414,1.35647952,2.579093446,3.359877284,1.019438358
1.138104276,1.476844093,3.090221622,3.148950389,-5.268302881
2.826260743,1.419664364,0.106818536,2.224925113,8.165061104
0.883917165,3.050749756,0.964180582,3.064504237,2.346859261
1.740978674,0.503446524,2.904608276,2.39681611,-5.550419752
3.705262962,3.184879132,0.383918862,0.406472537,10.97575794
2.495234142,3.581524685,3.921284641,3.510099221,15.61648198
2.583754981,3.688059561,3.12421606,2.902237014,17.67501025
2.084019541,2.002372994,3.515743482,,0.6394154
3.886462915,3.55784107,0.634788967,3.850157241,43.77458588
0.217025692,0.729355293,0.996248358,3.749193823,-12.35992382
2.630392233,3.782952361,2.434187692,0.086487492,0.996614309
1.978228901,3.177213246,2.453962822,3.645720447,10.13695532
0.421351454,3.110990686,2.760745382,1.722543044,1.662504058
3.994593826,0.643155186,0.642125756,2.021385274,3.62846902
3.454258323,1.564779948,0.923492562,0.26636714,3.271004605
1.111475077,2.851005736,3.741538778,0.482059096,1.644546016
1.179809024,0.230500386,3.268092018,2.901711605,-9.934972954
1.346683387,3.913260569,3.188028584,3.720708308,7.108238954
3.291703589,0.444390139,1.953456306,2.407760988,-4.500326815
3.715666467,2.574163583,1.854090357,1.904645603,14.26264187
3.873565622,3.00226673,0.297924502,1.725383114,23.30240991
0.065829673,1.942322263,2.541574349,0.281927173,2.43392982
3.461378003,0.207769749,2.254057292,2.458637961,-8.103066426
2.696198002,2.125193212,3.096337849,0.049079951,-3.191408111
0.977852296,2.749269389,3.015375787,3.754953604,-2.73942196
1.213533258,1.067587142,2.49827182,2.322623656,-2.722562172
2.482606677,1.343085311,0.732469546,0.922047497,4.5550167
3.646034744,3.049139806,2.148961338,3.341232678,25.45097132
3.501110201,0.467789487,1.571674599,1.838093078,-1.297507114
1.690787134,3.386654564,0.789179,,4.88705732
0.904428449,1.727889158,3.193166357,0.980756223,0.574555808
0.892411485,2.834448174,3.931509906,0.792134136,2.297276798
1.680528903,3.272035421,0.571966997,3.859648178,10.43080476
0.630366629,2.412399366,1.656802806,0.018089426,2.24867988
0.335556627,2.978198203,0.361551789,2.051865948,1.11019682
3.590526876,0.368720713,2.955842044,2.211102739,-8.257583492
2.046934711,3.059063675,2.890738687,1.64645692,6.837042027
0.654435299,2.344019061,2.100187938,2.404885277,0.173184581
2.501018568,2.424443847,3.778769076,3.247075195,5.108277732
0.371748726,0.708708913,1.446578284,0.87041902,0.767049531
1.64496401,0.113646485,2.83345927,3.201642772,-11.9636171
2.54105902,,0.821668905,0.050976643,3.571906931
1.708286637,3.203294028,2.796158797,2.578939788,8.513113152
0.742838372,2.271890337,0.294955783,1.084576209,4.174721906
0.429631472,2.223188484,1.101913711,0.049371691,2.353217725
1.324472408,3.909806644,2.441255703,1.365080858,8.087838707
3.019434734,1.672508906,2.001360706,0.598881657,1.87259904
3.847683032,3.628574362,1.572570852,1.035266679,15.55947479
3.460337394,1.749767423,1.567963579,2.332641957,8.758478274
1.585705474,1.913593113,0.912105807,0.922488782,4.298805443
2.904628634,2.984933124,0.827702486,1.752481921,16.23250514
3.548352892,3.431995265,1.612935795,2.57723453,26.35986632
0.36975795,3.59019959,2.672759523,1.623324478,2.763821734
1.193480274,2.000490995,3.893800768,2.755424754,-1.94299213
0.898391163,0.730836137,2.314387473,1.684226893,-1.547898751
1.225378451,0.162942304,3.792110994,2.420342077,-8.369243577
1.884631949,1.621105567,0.17245067,1.216278189,5.618350256
2.37076355,2.43534183,0.987150455,0.456755884,4.967211453
0.550226978,1.85115732,2.177585735,1.896097225,-0.452776038
3.464181028,,0.705187388,2.815995638,4.777071491
1.433990692,0.980688365,3.666193231,0.183659448,-2.337074329
2.765686427,2.992674419,2.259714174,1.222792091,8.773766696
0.247864144,3.993345066,2.887478709,3.142641833,-2.5011064
1.483136573,2.258689399,0.487263994,1.842054548,6.382673904
1.012750889,2.989493261,3.95259727,3.136832299,-0.064502959
1.483125219,0.890176484,0.725484985,1.088955317,1.833620295
3.265840822,0.210158875,2.105655702,2.736349947,-8.621642275
3.695043537,1.918454186,2.857007856,1.189253037,2.307677447
1.578584717,0.661508351,3.369752455,3.083977082,-8.745324913
0.118339339,0.28299581,1.25608213,1.633408885,-1.720462404
2.818375498,0.90620208,3.777223777,0.886362359,-4.524330446
0.010972804,2.095063211,2.667251774,0.781228065,1.697255088
2.125612318,2.155671394,1.241744997,0.552121583,4.787651517
3.647611688,1.475609444,2.214842667,3.302670822,3.921730402
1.139306056,1.415493229,2.140752174,2.703239566,-2.08704966
2.261769991,0.742028261,0.837945427,3.099737192,-2.834064241
0.841459993,1.794469496,1.718914858,1.131895486,2.00767311
1.420804679,3.012688408,1.787556824,2.409943685,6.773906903
1.926776128,0.212141964,3.751531045,1.888775727,-7.202901143
2.687113924,3.024435111,0.43881211,3.011401208,20.62913687
3.599417897,0.750330608,1.004135839,,3.033386662
3.703633069,3.980624408,0.717581403,2.423662427,34.9606571
3.223795481,2.1279089,2.416888859,0.684290405,1.846813245
1.674700788,2.854447962,0.06890445,1.099420428,8.95944078
3.504565402,0.782052391,3.45408399,0.029417081,-7.462216804
0.218009938,3.952489188,3.616763108,1.016670799,3.744888525
3.924155866,0.006492431,2.572921974,3.154710912,-15.16159351
1.585705197,1.455022621,2.233806076,0.198103032,0.286008875
2.941874065,3.718397106,3.036742977,1.489511903,12.27806847
3.907898458,3.640401149,3.005350667,3.945524488,36.99329096
0.34089258,3.979591703,0.931883402,3.346467048,-2.079549037
0.42877868,0.543602994,0.959974336,0.91581553,0.761528726
2.928154482,2.223443421,1.077831682,1.136852678,8.224973956
2.414242264,3.826586433,1.621409635,3.185934721,22.25572136
0.455751957,1.521178442,2.523267647,1.51053004,0.209082384
1.947944275,3.875145997,0.144100843,1.318777967,13.91910311
0.002954386,0.05927412,1.817185892,2.205031661,-4.683851385
3.796669113,0.289515332,0.843742894,3.122626491,-4.753348734
1.826155332,3.169802946,0.474014621,1.398845352,10.861423
2.384455788,0.024873977,3.864326715,1.623367406,-8.456666238
1.415206843,0.778788602,3.279931077,2.421780566,-5.577330941
3.188772767,2.992127078,2.639337463,1.726283278,12.21480823
0.599578868,3.950414518,1.486640348,2.241560259,4.585593042
2.302759616,2.958417605,1.972214938,1.404143788,8.320888165
1.576435504,3.306521896,0.731232607,0.726039609,
3.08682344,3.028600398,1.363789441,3.044709023,21.77525343
3.642000772,3.868848085,1.25438618,3.941939117,43.22664791
3.858730908,3.972124,3.845526243,2.422219814,24.61956574
1.872712819,0.200247806,2.052522916,0.08675359,-1.530066373
0.852548381,0.074645928,3.155444225,0.72686263,-1.780743576
3.47090272,3.41786492,1.293397991,1.248772436,15.71120011
2.268749491,0.619459349,2.276125695,2.507698552,-4.068343219
3.462857743,1.304300299,0.885198242,3.65570851,5.594993721
1.663157845,1.916009245,1.382407832,2.184780829,3.872945553
2.808464352,2.654322552,1.632137697,0.289272502,3.117532774
3.429228742,0.152636949,1.568632932,1.452945091,-2.41308818
3.799409335,0.330516738,1.285976396,0.885644423,-0.174748685
2.66953616,0.079298381,0.298864325,2.159875691,-1.663971297
3.793145542,3.724912528,2.440444474,0.351535677,3.335892234
2.873929379,2.085055953,2.927108128,2.743526589,6.243033956
2.683681304,3.285026347,1.57571251,3.40422111,21.06926656
0.603378224,1.912382832,2.804589485,2.817926973,-2.8873613
2.171730821,0.41048175,0.827419442,3.866512965,-10.05090643
3.742759272,3.504291145,1.675835274,2.581778088,29.10670949
0.90545577,0.574714814,0.93772879,3.694631175,-10.75398026
2.327886669,0.634691736,1.950247158,3.96393979,-11.07783505
0.896332762,0.088250225,3.515604048,2.150137353,-6.470970371
0.657497697,1.071340861,2.380045162,0.662643578,0.347329149
0.490822644,1.200501949,2.448546387,2.420579101,-3.450567139
2.346062315,0.726183537,3.92106074,,-6.110656593
1.521947267,3.915184723,1.586831099,2.233357966,12.2677165
1.849285602,1.627349273,0.770010924,2.242321577,4.558298044
1.312828871,3.789053686,1.777412207,3.827652804,7.739619196
3.316304176,1.341712849,2.4685607,3.776129597,-0.289348461
1.801652426,3.182688924,0.163821254,1.110049473,10.41802156
1.073727305,2.592876244,2.375519125,2.635745902,2.261979666
2.763168887,2.223753371,3.08459641,3.737227155,5.485891454
2.810890324,2.44142781,2.154256956,2.736292816,10.79042562
0.010906592,0.945972065,0.708711465,2.592457303,-5.220133127
2.575220669,1.5871143,2.72416532,1.761206522,1.734803255
3.467953998,2.222072749,2.669603924,0.516086407,0.330120473
3.5122391,1.545615663,3.532418338,3.782014434,-0.926142183
1.929135972,2.195833313,0.649947315,3.795273383,5.075000051
3.646682742,1.235010088,0.433985023,3.41723461,7.911490943
3.827266834,1.796796821,1.840361507,2.438113238,9.612791426
0.845701332,0.880879309,0.856698428,3.813470614,-10.38287191
2.389862982,3.375611578,0.635490205,0.25096808,6.456646949
0.111986154,1.511031272,2.730094704,1.074004748,1.155882996
0.014339465,1.966397863,3.159315019,1.16045261,1.068473958
2.009741128,0.437608303,0.98084129,0.907765736,0.920680384
3.612937332,2.191629787,1.720839138,3.353865822,15.71302614
0.697034885,0.207607473,1.787015153,0.529152345,-0.109309248
2.03827072,0.637778142,3.384381586,3.681049132,-12.94469884
0.540050155,1.085797884,1.977704641,,0.687752022
3.245621252,2.8880839,2.221867742,1.324240146,9.646462977
3.283830494,3.907887931,1.115182116,3.06352322,33.69826371
2.265758117,0.337981924,0.092985308,3.171110914,-4.285318798
3.18936704,1.973840197,2.378924461,3.256226895,8.080261307
1.86138584,2.115231678,1.077936186,2.406043286,6.411713624
3.915267924,0.323805983,2.296555863,2.048047245,-5.846297839
1.054837944,2.255442054,2.241668394,2.361642743,1.875547256
2.007440528,0.66968493,2.602757467,0.161829976,-1.950706812
3.915660591,0.590315391,2.16251443,3.682093277,-8.461985518
2.509180724,1.693802608,3.358338122,3.689676729,-1.605942862
2.237048293,3.47971773,2.864343686,1.875705664,11.08890088
0.985069829,0.153431991,3.764303797,2.14722719,-6.819098415
2.587993962,0.581007632,3.281613955,2.756286917,-8.379956698
1.55861391,1.487322962,1.364645263,2.123403075,1.940040834
0.231608138,1.868474905,2.068126387,2.764857537,-4.686216279
0.332951988,1.97840049,2.803446959,0.9751071,1.978999978
3.297085084,2.869843033,3.95998144,1.135332227,2.626812091
1.983003762,3.586426349,0.777819652,1.466964793,12.97906277
0.857080684,0.742652722,1.822783953,1.799059588,-1.773934143
0.681359645,2.503046897,2.23408162,2.211103065,0.844066069
2.534891776,3.441169871,1.986626241,1.501343053,12.26750011
1.713482898,0.562686604,1.95461233,0.045990229,-0.762048636
3.285249367,3.102591767,2.838904483,2.673536215,17.82416598
3.135228457,1.256032388,0.380333474,3.030290779,6.77855396
3.217005362,,2.226312849,2.204989519,19.51420093
1.884479849,3.986309884,2.293227307,3.050852914,16.13950299
2.130219005,3.862348315,0.061880616,1.177520839,15.06917068
1.398344374,3.906205691,1.665749997,2.578425082,11.27428998
2.413690046,1.888104926,1.703515713,2.174325965,6.208533449
0.448006509,2.252335158,2.8764882,0.762264899,2.121228812
3.68795198,2.769572322,0.90134708,3.498038384,26.91975591
3.799550207,0.676267362,0.899309263,1.656306225,2.949030474
2.032062413,2.750547293,0.455266834,0.344572322,6.48687502
0.428138,0.123703761,2.91994433,0.017555034,-0.196579069
2.777375108,2.190555312,3.548980228,1.410463327,2.444170614
2.495099926,1.886902818,1.276814051,2.331217273,6.769337057
3.882301184,2.408407266,3.821961477,0.174259592,-6.757160745
1.189446264,2.508095122,1.920960022,3.873000987,-1.877412273
1.796834053,2.770184217,0.448497607,3.88174083,8.019640355
0.512578268,0.44132568,3.366607541,3.179037201,-9.858382597
0.749068125,0.9970539,1.884365973,0.77187818,0.703783554
1.261765524,0.753061008,0.393240123,3.622956347,-7.306509263
1.969638183,0.875237827,0.065228922,1.2260531,4.074298612
3.235497309,1.217795117,2.070306646,1.257584021,1.46956757
3.797336399,0.738170457,3.438832102,3.178899477,-9.656612993
1.652807563,1.169711541,1.896759759,2.827501781,-2.274204819
3.146227493,2.804670717,1.182544564,1.440549843,13.38523533
3.398538064,0.416846171,0.980381152,1.156878236,1.04939651
3.423689058,3.174700119,3.65611577,0.924210009,3.435112817
1.542045814,0.235472392,2.795083351,1.17655075,-3.054439241
1.385805811,1.115789503,3.539719993,2.559833292,-4.001639018
3.748388802,,3.534817707,3.532507316,1.160800828
1.087902934,2.2315763,2.176057487,1.035065026,3.173713305
0.438811102,2.191822786,2.292364559,2.520537118,-2.082085056
1.316896144,1.720836388,3.69935759,2.876959298,-2.998705074
2.821101514,1.512465812,2.88243196,3.313814131,-0.147106698
0.770550278,1.088542748,0.826982348,2.441621262,-2.295942847
3.212917777,3.646883995,1.087464934,1.386998989,17.87943399
0.529486282,3.134768859,0.298697371,3.771188353,-4.161749887
1.364267939,2.431745005,3.357913074,2.199117998,1.944082227
0.653108335,0.34730598,2.387234874,3.228341149,-9.256765396
2.067328613,0.645194038,3.346649334,1.220177932,-3.554387125
2.970294061,1.970848222,3.600586629,1.069546188,-0.632626373
1.533005888,0.665614003,0.228827993,2.335921157,-0.697646786
2.689338572,2.916135658,2.91729168,2.877703866,12.68423639
0.053933218,2.126093259,1.432058782,0.32604953,2.068180696
3.342813762,3.808163991,3.186998181,3.627943009,30.04848461
0.797482519,2.413318095,3.770781476,0.67154694,1.36670506
0.993508841,0.465611335,2.201301147,1.060320494,-0.877696032
0.679576724,0.757362045,0.885534903,3.836793168,-11.6623495
3.271788232,2.834434817,1.452456914,0.090432288,2.90262906
0.878994485,0.27621659,1.954457269,1.340465549,-1.423096532
0.44128054,0.0178948,2.854876578,0.856339077,-1.118717926
0.969442917,1.941684646,2.64079011,2.592523641,-0.633409123
0.682346315,2.712293995,0.737892494,2.607689703,1.914201943
0.987045909,2.733535865,0.779419995,1.583776355,
2.727426388,3.864727437,2.066837064,0.127740651,2.330291752
2.393781695,1.158471681,0.046222388,1.370920472,6.119031763
2.031289438,2.213857352,3.794789985,2.88164094,1.407170709
2.905728299,2.507941402,2.378501928,0.377749484,1.797172773
1.222531434,2.463090169,2.872860253,3.750257642,-2.356148867
2.445544659,0.400031796,3.649565416,2.911435475,-11.63475154
2.528620784,2.865353611,0.63969341,1.384010122,11.98658744
1.17194674,3.774814789,1.676275638,1.714607995,7.751192288
1.558947495,3.582798061,3.823070337,0.852586851,3.506267747
3.4711578,2.798421675,2.706237392,0.921264517,5.159723693
3.233220166,3.246319453,2.716742633,1.257975276,9.538977853
0.630878812,2.259445278,0.199631529,3.726997207,-5.053993991
3.037082081,0.045561561,2.230689804,1.977827223,-6.579012518
0.900684885,3.615160267,2.696050303,1.229856176,5.180345646
2.166800594,2.195059339,0.15478708,3.428555598,9.278592526
1.651210255,0.392943337,1.92097238,0.812376543,-0.563892476
0.331216837,3.417889095,1.161667369,2.336392764,1.069895792
1.972995252,1.891423569,2.960992723,3.010587067,0.864501945
2.78060902,2.038199266,2.692125016,0.891082688,2.189158742
0.661377145,0.241235995,3.842889573,3.509313706,-13.26735502
0.306683479,2.713328474,0.540519529,1.166767249,2.503140747
2.954631357,0.652513914,2.088920925,1.791247852,-2.280593515
0.51084303,1.888959283,0.526365212,1.616006863,1.681117362
3.867712873,0.050632501,3.395076512,2.157516587,-12.73555187
2.442636342,2.88842484,1.459984888,3.957455775,14.71651338
2.724018726,2.886359286,2.780908027,2.118339404,10.45032724
1.4224838,1.062775738,2.368268245,1.876522149,-0.621210865
2.442671042,1.965926233,3.715520671,3.916805956,-0.784726814
2.458254187,2.699094041,0.773106992,3.832956203,14.81953182
1.937565695,3.862189952,3.280646901,0.683854012,4.615713196
1.455258033,1.957430844,,2.432219461,4.862313661
3.172870876,1.009286612,0.426216069,0.874724034,5.263073115
1.774598223,2.942826013,2.464979054,2.431983169,7.338438669
3.933898697,0.552750428,0.240785587,1.401807173,4.720170122
0.834379775,3.665952219,2.510441528,2.863295305,3.679084987
0.771358689,3.760847302,2.133420978,1.79862696,5.861006181
3.587753261,1.134290297,1.286668525,1.916063426,5.06021697
0.814291428,1.997175774,2.709813252,2.846197957,-2.062259292
3.288467669,3.4113593,2.92601956,1.068846845,8.146822004
0.237361085,3.825491479,2.864943439,3.060651544,-2.603614046
0.089985989,1.059422774,0.047845169,2.198907837,-3.22288972
2.691806146,0.561302747,3.776228264,0.270939143,-6.073476906
2.28998714,1.502856647,1.74888731,1.405973209,3.343631739
0.47961641,3.320203375,1.546382866,1.781894046,2.925657217
2.336884592,2.714128672,1.463087228,0.685239033,5.994599855
2.82032438,0.902029644,2.710652095,0.823244302,-1.874186954
0.121180537,3.458809782,1.000620729,3.706647871,-8.156242031
3.896256458,3.589288316,2.36659952,3.827099991,37.76657906
2.843553388,0.873782637,2.183487265,2.281723777,-1.738080638
1.640890195,3.885765098,0.022248956,0.148496606,7.142196759
